0,0,5,8
1,0,124,7
2,0,225,15
3,0,234,13
4,0,239,25
5,0,254,10
6,0,65,27
7,0,144,7
8,0,22,5
9,0,145,17
15,1,0,17
16,1,3,27
17,1,284,17
18,1,144,16
19,1,166,8
20,1,86,21
21,1,58,2
22,1,130,19
23,1,151,5
24,1,186,2
25,2,0,24
26,2,70,8
27,2,212,11
28,2,93,27
29,2,56,24
30,2,133,25
31,2,271,17
32,2,109,20
35,2,18,11
36,2,134,17
37,3,53,23
38,3,12,28
39,3,211,1
40,3,282,4
41,3,102,30
42,4,2,14
43,4,7,23
44,4,285,8
45,4,252,25
46,4,204,5
47,4,61,19
48,4,37,24
49,4,141,18
50,4,95,2
51,4,190,17
52,5,0,23
53,5,172,7
54,5,110,17
55,5,173,16
56,5,228,19
57,5,77,1
58,5,64,21
59,5,101,30
60,5,263,1
61,5,269,14
62,6,3,23
63,6,25,27
64,6,274,13
65,6,24,8
66,6,12,14
67,6,69,28
68,7,21,22
69,7,144,9
70,7,27,3
71,7,88,17
72,7,9,20
73,7,39,24
74,8,5,8
75,8,157,9
80,8,298,21
81,8,97,4
82,8,24,21
83,9,4,12
84,9,14,19
85,9,15,14
86,9,19,12
87,9,282,29
88,9,44,14
89,10,6,25
90,10,269,15
91,10,278,29
92,10,211,19
93,10,86,24
94,10,7,21
95,11,9,12
96,11,23,30
97,11,94,27
98,11,240,16
99,11,114,15
100,11,118,3
101,11,266,13
102,11,239,6
103,11,44,29
104,11,6,18
105,12,11,10
106,12,16,28
107,12,232,13
108,12,272,27
109,12,127,25
110,12,213,26
111,12,158,29
112,12,102,7
113,12,47,7
114,12,77,2
115,13,8,2
116,13,72,16
117,13,192,5
118,13,30,28
119,13,86,13
120,13,110,29
121,13,219,18
122,13,271,4
123,13,4,26
124,13,194,17
125,14,25,28
126,14,224,18
127,14,107,15
128,14,237,21
129,14,160,14
130,14,30,23
131,14,239,14
132,14,233,27
133,14,223,18
134,14,32,29
135,15,24,15
136,15,259,1
137,15,164,9
138,15,41,14
139,15,221,13
140,15,234,24
141,15,115,23
142,15,85,5
143,15,96,11
144,15,51,22
145,16,25,16
146,16,69,29
147,16,98,16
148,16,220,24
149,16,283,29
150,17,8,18
151,17,28,13
152,17,259,11
153,17,254,21
154,17,158,18
155,17,53,21
156,18,15,26
157,18,140,29
158,18,100,3
159,18,199,25
160,18,288,25
161,18,241,28
162,19,31,6
163,19,133,18
164,19,234,24
165,19,258,8
166,19,152,25
167,20,19,25
168,20,22,2
169,20,37,20
170,20,41,10
171,20,205,17
172,21,11,25
173,21,189,7
174,21,33,9
175,21,106,23
176,21,140,6
177,21,100,6
178,22,26,22
179,22,50,19
180,22,228,23
181,22,242,29
182,22,159,1
183,22,39,4
184,23,100,20
185,23,188,4
186,23,26,6
187,23,55,28
188,23,296,29
189,23,209,30
190,23,30,23
191,23,47,8
192,23,140,7
193,23,144,22
194,24,38,23
195,24,272,8
196,24,275,17
197,24,148,13
198,24,220,13
199,25,29,28
200,25,88,13
201,25,224,5
202,25,156,10
203,25,283,23
204,25,45,17
205,25,32,26
206,25,44,25
207,25,172,20
208,25,51,18
209,26,39,3
210,26,273,1
211,26,56,12
212,26,79,10
213,26,299,14
214,26,114,21
215,27,24,14
216,27,77,28
217,27,278,18
218,27,216,24
219,27,137,13
220,27,19,12
221,28,71,28
222,28,69,10
223,28,136,5
224,28,217,19
225,28,233,13
226,28,275,25
227,28,171,29
228,28,47,21
229,28,54,21
230,28,280,29
231,29,71,20
232,29,33,4
233,29,163,22
234,29,259,29
235,29,44,15
236,29,295,9
237,30,28,25
238,30,45,5
239,30,263,11
240,30,237,20
241,30,150,29
242,31,160,6
243,31,161,19
244,31,132,2
245,31,275,9
246,31,67,18
247,31,144,25
248,32,30,3
249,32,272,2
250,32,236,21
251,32,177,12
252,32,269,12
253,33,29,3
254,33,36,24
255,33,76,22
256,33,183,11
257,33,214,24
258,33,95,27
259,34,29,21
260,34,88,22
261,34,202,6
262,34,169,7
263,34,93,23
264,35,19,19
265,35,51,8
266,35,54,10
267,35,104,25
268,35,59,14
269,35,163,9
270,36,299,16
271,36,116,7
272,36,295,27
273,36,144,21
274,36,270,21
275,36,258,29
276,36,196,23
277,36,159,26
278,36,31,1
279,36,293,5
280,37,42,7
281,37,261,17
282,37,228,23
283,37,121,14
284,37,118,19
285,38,236,14
286,38,243,17
287,38,113,3
288,38,70,16
289,38,74,28
290,38,95,30
291,39,77,2
292,39,137,16
293,39,109,28
294,39,191,2
295,39,100,7
296,39,270,29
297,40,38,22
298,40,44,1
299,40,121,7
300,40,98,9
301,40,99,24
302,40,50,7
303,41,47,29
304,41,258,23
305,41,176,28
306,41,299,7
307,41,157,5
308,41,230,28
309,41,251,17
310,41,50,5
311,41,110,13
312,41,294,10
313,42,103,7
314,42,211,2
315,42,108,3
316,42,158,30
317,42,239,28
